Tid (s),C1,C2
1375,53.2,52
1376,55.7,55
1377,54.2,55.3
1378,51.4,51.8
1379,53.6,53.6
1380,54.5,55.4
1381,53.7,53.5
1382,55.7,55.3
1383,52.1,53.2
1384,51.2,51.5
1385,51.6,52.4
1386,51.6,52.1
1387,51.9,52.5
1388,50.9,51.4
1389,51.9,51.7
1390,51.4,52.9
1391,51.4,52.4
1392,51.4,52.5
1393,52.3,52.7
1394,53.1,52.5
1395,54,53.1
1396,54.6,55.2
1397,52,52
1398,51.9,50.9
1399,51.9,50.9
1400,52.5,52.7
1401,53.7,53.6
1402,51.9,51.9
1403,51.8,51.8
1404,51.4,51.1
1405,52.6,52.2
1406,53.1,52.5
1407,55,53.7
