Tid (s),C1,C2
625,67.8,48.6
626,67.2,48
627,66.3,49.8
628,65,50
629,63.8,47.2
630,62.5,46.9
631,60.6,47
632,60.6,46.7
633,61,48.4
634,61.7,49.6
635,63,48.6
636,63.4,50.3
637,62,52
638,59.8,53.1
639,59.1,53.8
640,59.2,54.7
641,59,55.7
642,56.8,53.2
643,53.5,52.2
644,54.6,52
645,56.4,52.8
646,62.9,55
647,66.1,55.1
648,64.7,54.3
649,62,54.1
650,61.4,57.6
651,58.7,54.3
652,59.5,53.3
653,58.8,52.4
654,48.3,49.8
655,47.3,49.1
656,47.5,49.1
657,48.1,49.5
658,47.1,52.6
659,55.6,49
660,47.6,48
661,48,47.1
662,47.7,44.7
663,47.5,46
664,47.3,47.3
665,46.7,48.7
666,47.3,50.8
667,47.8,52.4
668,47.8,52.6
669,47.8,57.5
670,48.5,54.5
671,49.7,48.6
672,49.9,49.4
673,50.7,46.8
674,52.2,45.2
675,54,44.4
676,55.1,43.7
677,56.3,43.9
678,57.2,44.5
679,58.4,44.6
680,59.7,44.3
681,60.5,46.3
682,61.7,47.4
683,63.8,49
684,64.6,49.7
685,64.1,51.3
686,65,50.7
687,63.7,51.7
688,61,51.9
689,58.4,53.1
690,58.4,53.3
691,55.9,54.6
692,56,52.9
693,54.8,54.8
694,53.8,51.7
695,54,52.4
696,54.9,50.9
697,56.2,50.3
698,57,50.7
699,57.3,51.2
700,58.1,51.2
701,62.1,52.9
702,66.5,49.5
703,64.8,48.2
704,64,47.6
705,66.4,46.6
706,63.2,46.2
707,62.8,46.1
708,63.2,46.6
709,62.8,45.8
710,61.8,44.5
711,60.8,44.7
712,59.6,48
713,57.5,48.1
714,58.4,48.1
715,61.8,47.4
716,62.8,51.2
717,61.4,50.5
718,61.4,50.2
719,61.7,51.9
720,61.1,51.4
721,62.1,56
722,61.3,53.5
723,59.5,50
724,59.6,49.7
725,57.7,49.4
726,55.2,46.1
727,54.9,44.8
728,57.1,46.1
729,55.9,47.4
730,58.2,48.6
731,58.5,51.7
732,58.7,52
733,60,51.9
734,60.2,51.9
735,59.6,53.7
736,61.2,54
737,60.5,56.1
738,59.8,54.7
739,59.4,55.2
740,58.5,56
741,57.1,58.4
742,57,54.6
743,60.1,55.1
744,63.3,52.8
745,62.6,53.4
746,62.8,52.4
747,65.2,50.4
748,67.6,50.2
749,64.1,48.4
750,59.8,47.8
751,55.8,46.7
752,57.3,46.3
753,60.5,46.1
754,62,47.7
755,59.4,49.3
756,58.9,51.5
757,57.5,52.4
758,60.1,51.5
759,57.1,53.7
760,53.6,53.2
761,51.8,54.5
762,49.7,54.1
763,56.9,55.8
764,55.9,53.1
765,55.9,55.7
766,55.3,55.3
767,54.4,54.1
768,52.9,53.1
769,50.9,52.9
770,51.4,51.8
771,51.7,52.3
772,52.1,55.9
773,51.1,53.2
774,51.1,53.3
775,50.1,53.1
776,49.7,55.4
777,48.6,52.3
778,47.8,50.1
779,50,49.2
780,49.1,47.3
781,49.7,45.9
782,49.7,45.6
783,50.3,46
784,52.3,47.1
785,56.3,48.8
786,49.2,49.3
787,55.9,49.9
788,47.3,50.4
789,47.9,48.7
790,47.4,49.8
791,55.3,51.9
792,47.9,53.2
793,47.5,54.3
794,47.5,52.1
795,46.4,53.7
796,46.9,50.5
797,46.9,50.5
798,46.4,50.3
799,46.5,49.5
